seed,method,next_count,decision,risk,bank_risk,stopping_threshold,continue_collapsed,long_continue_collapsed,actual_collapsed,actual_score,decision_latency_seconds,generation_latency_seconds,prediction_invocation_id,applied_vla_motor_steps,diagnostic_technical_failure
68027,extratrees,5,place,0.0036214953271028034,0.0036214953271028034,0.5,False,False,False,5,0.12749991599957866,,,72,
68027,extratrees,6,place,0.25229458634062135,0.0036214953271028034,0.5,False,False,False,6,0.15358112499961862,,,72,
68027,extratrees,7,bank,0.9733754190174865,0.29639259165096665,0.5,False,True,False,6,0.14587499999925058,,,0,
68027,acwm,1,place,0.047237546312481685,,0.5,False,False,False,1,2.870030334999683,1.7107499510002526,4c790528-aec9-4963-98fb-1a44d5769315,72,
68027,acwm,2,place,0.04743811981068406,,0.5,False,False,False,2,2.7760619599994243,1.611007858999983,c407f5a7-c1bc-4e0e-9e0d-4a04e23b0e17,72,
68027,acwm,3,place,0.063723580163321,,0.5,False,False,False,3,2.542852251000113,1.4923450219994265,c67edb2c-39fb-4c0f-924b-7d59c952b295,72,
68027,acwm,4,place,0.10934124720577108,,0.5,False,False,False,4,2.6091510009991907,1.4384546670007694,bb963078-b640-4325-b12a-ede0e56eaf98,72,
68027,acwm,5,bank,0.7944692039751557,,0.5,False,False,False,4,2.7479424590001145,1.6093552860002092,a85264b7-15d4-4c9c-a77f-4ddb61928eb4,0,
68028,vla,1,place,,,,False,False,False,1,1.0000003385357559e-06,,,72,
68028,vla,2,place,,,,False,False,False,2,7.91999809734989e-07,,,72,
68028,vla,3,place,,,,False,False,False,3,6.250002115848474e-07,,,72,
68028,vla,4,place,,,,False,False,False,4,7.090002327458933e-07,,,72,
68028,vla,5,place,,,,False,False,False,5,9.169998520519584e-07,,,72,
68028,vla,6,place,,,,False,False,False,6,5.829997462569736e-07,,,72,
68028,vla,7,place,,,,False,False,False,7,7.91999809734989e-07,,,72,
68028,vla,8,place,,,,False,False,False,8,6.250002115848474e-07,,,72,
68028,vla,9,place,,,,False,False,False,9,7.079997885739431e-07,,,72,
68028,vla,10,place,,,,True,True,True,0,5.829997462569736e-07,,,72,
68028,rule,1,place,,,,False,False,False,1,1.1250003808527254e-06,,,72,
68028,rule,2,place,,,,False,False,False,2,1.0839994502021e-06,,,72,
68028,rule,3,place,,,,False,False,False,3,1.1250003808527254e-06,,,72,
68028,rule,4,place,,,,False,False,False,4,8.33999365568161e-07,,,72,
68028,rule,5,place,,,,False,False,False,5,1.0840003596968018e-06,,,72,
68028,rule,6,place,,,,False,False,False,6,9.99999429041054e-07,,,72,
68028,rule,7,place,,,,False,False,False,7,9.589994078851305e-07,,,72,
68028,rule,8,place,,,,False,False,False,8,9.1600031737471e-07,,,72,
68028,rule,9,place,,,,False,False,False,9,1.0000003385357559e-06,,,72,
68028,rule,10,bank,,,,True,True,False,9,7.91999809734989e-07,,,0,
68028,width_rule,1,place,,,,False,False,False,1,2.208000296377577e-06,,,72,
68028,width_rule,2,place,,,,False,False,False,2,2.0830002540606074e-06,,,72,
68028,width_rule,3,place,,,,False,False,False,3,1.5409996194648556e-06,,,72,
68028,width_rule,4,place,,,,False,False,False,4,1.8749997252598405e-06,,,72,
68028,width_rule,5,place,,,,False,False,False,5,1.666000571276527e-06,,,72,
68028,width_rule,6,place,,,,False,False,False,6,1.5420000636368059e-06,,,72,
68028,width_rule,7,place,,,,False,False,False,7,1.583999619469978e-06,,,72,
68028,width_rule,8,place,,,,False,False,False,8,1.4589995771530084e-06,,,72,
68028,width_rule,9,bank,,,,False,False,False,8,1.8329992599319667e-06,,,0,
68028,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.12839304099998117,,,72,
68028,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.12202937500023836,,,72,
68028,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.123497958000371,,,72,
68028,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.12706720899950597,,,72,
68028,extratrees,5,place,0.003980400519094515,0.0,0.5,False,False,False,5,0.1245247910001126,,,72,
68028,extratrees,6,place,0.04480574741453915,0.0017161204605845878,0.5,False,False,False,6,0.12212995899972157,,,72,
68028,extratrees,7,place,0.0015537289494787485,0.027684729524404723,0.5,False,False,False,7,0.13808925000012096,,,72,
68028,extratrees,8,place,0.0,0.003184621205371004,0.5,False,False,False,8,0.1276994170002581,,,72,
68028,extratrees,9,place,0.10893549538167857,0.007660715737128061,0.5,False,False,False,9,0.13600504199985153,,,72,
68028,extratrees,10,bank,0.7379815616935613,0.11186829978626113,0.5,True,True,False,9,0.14957345800030453,,,0,
68028,acwm,1,place,0.07731944112878895,,0.5,False,False,False,1,2.90101525099999,1.7127836090003257,c532ceee-4f0d-48df-96a6-e04cd313e9ce,72,
68028,acwm,2,place,0.07949824775659758,,0.5,False,False,False,2,2.741256627000439,1.6087322009998388,99e5b47d-5d76-4fea-92fe-77e53f14d63f,72,
68028,acwm,3,place,0.054697916396534436,,0.5,False,False,False,3,2.849955667999893,1.6926713679995373,4f834f8d-f68a-49bf-b403-ec2f75907d1a,72,
68028,acwm,4,place,0.0847008296922112,,0.5,False,False,False,4,2.967619209000077,1.7181067569999868,6f28abb9-ec64-4a0d-94d0-9ae0a2112555,72,
68028,acwm,5,place,0.08537854519563777,,0.5,False,False,False,5,2.903453208999963,1.731001152999852,386294cd-b14d-4306-af99-a8a374fb03fd,72,
68028,acwm,6,place,0.08992243681660055,,0.5,False,False,False,6,2.8030837930000416,1.5242490110003928,aaa80e89-d047-42aa-a89f-152ae2de1e7f,72,
68028,acwm,7,place,0.08088749506505641,,0.5,False,False,False,7,2.969000500999755,1.7113531879995207,bc8f67ad-7f6b-48b6-bfec-07503087a490,72,
68028,acwm,8,place,0.17961729481096783,,0.5,False,False,False,8,2.848074417999669,1.665448503999869,2684610b-3110-4816-bfda-63c8a7ba07bb,72,
68028,acwm,9,place,0.02916562813972784,,0.5,False,False,False,9,2.856548376000319,1.6514750349997485,44de8280-cb15-4b42-889c-d665fb9bd3ea,72,
68028,acwm,10,place,0.04634424852718559,,0.5,True,True,True,0,2.953824042000633,1.6925380279999445,558d396a-a5c1-4615-af8e-c08a364bac06,72,
68029,vla,1,place,,,,False,False,False,1,7.91999809734989e-07,,,72,
68029,vla,2,place,,,,False,False,False,2,7.91999809734989e-07,,,72,
68029,vla,3,place,,,,False,False,False,3,7.500002539018169e-07,,,72,
68029,vla,4,place,,,,False,False,False,4,5.410001904238015e-07,,,72,
68029,vla,5,place,,,,False,False,False,5,5.4199972510105e-07,,,72,
68029,vla,6,place,,,,False,False,False,6,7.500002539018169e-07,,,72,
68029,vla,7,place,,,,False,False,False,7,5.840001904289238e-07,,,72,
68029,vla,8,place,,,,True,True,True,0,5.420006345957518e-07,,,72,
68029,rule,1,place,,,,False,False,False,1,1.041999894368928e-06,,,72,
68029,rule,2,place,,,,False,False,False,2,1.1250003808527254e-06,,,72,
68029,rule,3,place,,,,False,False,False,3,9.590003173798323e-07,,,72,
68029,rule,4,place,,,,False,False,False,4,9.169998520519584e-07,,,72,
68029,rule,5,place,,,,False,False,False,5,1.0000003385357559e-06,,,72,
68029,rule,6,place,,,,False,False,False,6,1.0829999155248515e-06,,,72,
68029,rule,7,place,,,,False,False,False,7,1.0000003385357559e-06,,,72,
68029,rule,8,place,,,,True,True,True,0,9.57999873207882e-07,,,72,
68029,width_rule,1,place,,,,False,False,False,1,2.5830004233284853e-06,,,72,
68029,width_rule,2,place,,,,False,False,False,2,2.0830002540606074e-06,,,72,
68029,width_rule,3,place,,,,False,False,False,3,1.8330001694266684e-06,,,72,
68029,width_rule,4,place,,,,False,False,False,4,1.8340006135986187e-06,,,72,
68029,width_rule,5,place,,,,False,False,False,5,1.5840005289646797e-06,,,72,
68029,width_rule,6,place,,,,False,False,False,6,1.7920001482707448e-06,,,72,
68029,width_rule,7,bank,,,,False,False,False,6,2.0409997887327336e-06,,,0,
68029,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.13419537500067236,,,72,
68029,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.12881245799962926,,,72,
68029,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.14582316700034426,,,72,
68029,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.14591424999980518,,,72,
68029,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.1175385409997034,,,72,
68029,extratrees,6,place,0.09348355108110906,0.0,0.5,False,False,False,6,0.1382374169998002,,,72,
68029,extratrees,7,bank,0.8856793427752452,0.13881123722850466,0.5,False,False,False,6,0.15909333400031755,,,0,
68029,acwm,1,place,0.04071332813233758,,0.5,False,False,False,1,2.6499392510004327,1.520590643000105,a40c93e2-c401-47fa-ba86-872d122cd099,72,
68029,acwm,2,place,0.09214431035206229,,0.5,False,False,False,2,2.7280225840004277,1.47760929100059,02ab04f4-26d1-450c-893f-f6c3f68fb03d,72,
68029,acwm,3,place,0.06097431320089508,,0.5,False,False,False,3,2.847146626999347,1.6204634609994173,283bf855-4b8f-4af7-89cc-06dc3332aa04,72,
68029,acwm,4,place,0.03327909256888846,,0.5,False,False,False,4,2.828431375999571,1.6062568649995228,3402c77f-7bb1-4d9d-9839-3da8f3124ca6,72,
68029,acwm,5,bank,0.9269036613272491,,0.5,False,False,False,4,2.848449293000158,1.6353550339999856,fb20cbf0-04b9-4359-bb00-3c2dcaacdc39,0,
68030,vla,1,place,,,,False,False,False,1,1.3330000001587905e-06,,,72,
68030,vla,2,place,,,,False,False,False,2,8.750002962187864e-07,,,72,
68030,vla,3,place,,,,False,False,False,3,8.329998308909126e-07,,,72,
68030,vla,4,place,,,,False,False,False,4,6.659993232460693e-07,,,72,
68030,vla,5,place,,,,False,False,False,5,7.910002750577405e-07,,,72,
68030,vla,6,place,,,,False,False,False,6,6.249993020901456e-07,,,72,
68030,vla,7,place,,,,False,False,False,7,7.909993655630387e-07,,,72,
68030,vla,8,place,,,,False,False,False,8,7.500002539018169e-07,,,72,
68030,vla,9,place,,,,True,True,True,0,6.669997674180195e-07,,,72,
68030,rule,1,place,,,,False,False,False,1,9.590003173798323e-07,,,72,
68030,rule,2,place,,,,False,False,False,2,1.1250003808527254e-06,,,72,
68030,rule,3,place,,,,False,False,False,3,9.99999429041054e-07,,,72,
68030,rule,4,place,,,,False,False,False,4,7.909993655630387e-07,,,72,
68030,rule,5,place,,,,False,False,False,5,1.1250003808527254e-06,,,72,
68030,rule,6,place,,,,False,False,False,6,1.0830008250195533e-06,,,72,
68030,rule,7,place,,,,False,False,False,7,1.0840003596968018e-06,,,72,
68030,rule,8,place,,,,False,False,False,8,9.1600031737471e-07,,,72,
68030,rule,9,bank,,,,True,True,False,8,9.170007615466602e-07,,,0,
68030,width_rule,1,place,,,,False,False,False,1,2.333999873371795e-06,,,72,
68030,width_rule,2,place,,,,False,False,False,2,1.8749997252598405e-06,,,72,
68030,width_rule,3,place,,,,False,False,False,3,1.5000005078036338e-06,,,72,
68030,width_rule,4,place,,,,False,False,False,4,2.1249998098937795e-06,,,72,
68030,width_rule,5,place,,,,False,False,False,5,1.499999598308932e-06,,,72,
68030,width_rule,6,place,,,,False,False,False,6,1.5830000847927295e-06,,,72,
68030,width_rule,7,place,,,,False,False,False,7,1.45800004247576e-06,,,72,
68030,width_rule,8,place,,,,False,False,False,8,1.6250005501206033e-06,,,72,
68030,width_rule,9,bank,,,,True,True,False,8,1.5830000847927295e-06,,,0,
68030,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.1471934159999364,,,72,
68030,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.11984329100050672,,,72,
68030,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.13207845799934148,,,72,
68030,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.11652337499981513,,,72,
68030,extratrees,5,place,0.004539242483404919,0.006808863725107379,0.5,False,False,False,5,0.11573495799984812,,,72,
68030,extratrees,6,place,0.06005998430688009,0.00226962124170246,0.5,False,False,False,6,0.1348211659997105,,,72,
68030,extratrees,7,place,0.012252040321831746,0.021293986291821207,0.5,False,False,False,7,0.13057895800011465,,,72,
68030,extratrees,8,place,0.01261106838889181,0.022825081156151655,0.5,False,False,False,8,0.12980837499981135,,,72,
68030,extratrees,9,bank,0.6127298286129456,0.09092597247131484,0.5,True,True,False,8,0.1403318329994363,,,0,
68030,acwm,1,place,0.07603372760958958,,0.5,False,False,False,1,2.769934042999921,1.592134566999448,b27f27fb-1a04-49fe-8a65-23bc59a427d0,72,
68030,acwm,2,place,0.09304093543497881,,0.5,False,False,False,2,2.7393670430001293,1.6146672240001863,0240013c-2557-4d63-8656-fc8d285f054e,72,
68030,acwm,3,place,0.06968911502155069,,0.5,False,False,False,3,2.703751752000244,1.627403038999546,9f335218-b1a5-4830-8ac5-d99f040d2d73,72,
68030,acwm,4,place,0.15293599904039118,,0.5,False,False,False,4,2.8340510429998176,1.7161722380005813,9f221295-3b1e-4445-a206-2e703737ff84,72,
68030,acwm,5,place,0.1316351150989206,,0.5,False,False,False,5,2.658568417999959,1.6003010539998286,6b2354de-4d2f-4cee-b13c-b4433286322c,72,
68030,acwm,6,place,0.06906888699451123,,0.5,False,False,False,6,2.7112102090004555,1.480846752000616,b7086e2d-298a-498f-90a2-3122a35068e4,72,
68030,acwm,7,place,0.21258288902534736,,0.5,False,False,False,7,2.8066743340004905,1.6176141859996278,be0b16de-0276-4930-941b-dcb6fe889bd3,72,
68030,acwm,8,place,0.15076563232320142,,0.5,False,False,False,8,2.7039761260002706,1.5349177600000985,56a426c4-e34d-49e5-9fc1-4464e350a8d9,72,
68030,acwm,9,place,0.06665790765542916,,0.5,True,True,True,0,2.9698838350004735,1.7139329199999338,23d69cd0-958d-45d9-a65e-d799c853bf59,72,
68031,vla,1,place,,,,False,False,False,1,9.99999429041054e-07,,,72,
68031,vla,2,place,,,,False,False,False,2,9.57999873207882e-07,,,72,
68031,vla,3,place,,,,False,False,False,3,9.169998520519584e-07,,,72,
68031,vla,4,place,,,,False,False,False,4,7.079997885739431e-07,,,72,
68031,vla,5,place,,,,False,False,False,5,6.250002115848474e-07,,,72,
68031,vla,6,place,,,,False,False,False,6,6.250002115848474e-07,,,72,
68031,vla,7,place,,,,True,True,True,0,7.909993655630387e-07,,,72,
68031,rule,1,place,,,,False,False,False,1,1.0000003385357559e-06,,,72,
68031,rule,2,place,,,,False,False,False,2,1.0839994502021e-06,,,72,
68031,rule,3,place,,,,False,False,False,3,8.750002962187864e-07,,,72,
68031,rule,4,place,,,,False,False,False,4,8.749993867240846e-07,,,72,
68031,rule,5,place,,,,False,False,False,5,1.0000003385357559e-06,,,72,
68031,rule,6,place,,,,False,False,False,6,8.340002750628628e-07,,,72,
68031,rule,7,place,,,,True,True,True,0,9.57999873207882e-07,,,72,
68031,width_rule,1,place,,,,False,False,False,1,1.958000211743638e-06,,,72,
68031,width_rule,2,place,,,,False,False,False,2,1.7909997040987946e-06,,,72,
68031,width_rule,3,place,,,,False,False,False,3,1.6250005501206033e-06,,,72,
68031,width_rule,4,place,,,,False,False,False,4,1.5000005078036338e-06,,,72,
68031,width_rule,5,place,,,,False,False,False,5,1.7920001482707448e-06,,,72,
68031,width_rule,6,place,,,,False,False,False,6,1.249999513674993e-06,,,72,
68031,width_rule,7,bank,,,,True,True,False,6,1.3330000001587905e-06,,,0,
68031,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.1344939999999042,,,72,
68031,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.13447245899988047,,,72,
68031,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.1370925419996638,,,72,
68031,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.13946854099958728,,,72,
68031,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.13611395800035098,,,72,
68031,extratrees,6,place,0.17085493607655064,0.01378593006230805,0.5,False,False,False,6,0.13713575000019773,,,72,
68031,extratrees,7,bank,0.9326560824449082,0.15524095949991956,0.5,True,True,False,6,0.1309647500002029,,,0,
68031,acwm,1,place,0.05290486327463685,,0.5,False,False,False,1,2.8330963759999577,1.6518076429993016,9461ee1b-9410-4277-9a0d-9da919b389a5,72,
68031,acwm,2,place,0.04669380224915772,,0.5,False,False,False,2,2.804529293000087,1.6276559480002106,2417cd58-81b9-48f7-bd72-02df119a8368,72,
68031,acwm,3,place,0.04763092552990121,,0.5,False,False,False,3,2.8642437509997762,1.6524703189998036,520e5420-d7b5-431a-8b91-58463755fa5f,72,
68031,acwm,4,place,0.06647890343371851,,0.5,False,False,False,4,2.849187043000711,1.540201437000178,3d130d30-e43c-4025-a8e2-a7b28b7165bd,72,
68031,acwm,5,bank,0.8322217742006197,,0.5,False,False,False,4,2.5674747100001696,1.4488737060000858,5020cd68-bfd0-48fb-a7db-a134a1a244c8,0,
68032,vla,1,place,,,,False,False,False,1,1.0000003385357559e-06,,,72,
68032,vla,2,place,,,,False,False,False,2,1.0829999155248515e-06,,,72,
68032,vla,3,place,,,,False,False,False,3,7.500002539018169e-07,,,72,
68032,vla,4,place,,,,False,False,False,4,9.57999873207882e-07,,,72,
68032,vla,5,place,,,,False,False,False,5,7.079997885739431e-07,,,72,
68032,vla,6,place,,,,False,False,False,6,7.080006980686449e-07,,,72,
68032,vla,7,place,,,,False,False,False,7,6.249993020901456e-07,,,72,
68032,vla,8,place,,,,False,False,False,8,7.91999809734989e-07,,,72,
68032,vla,9,place,,,,False,False,False,9,6.250002115848474e-07,,,72,
68032,vla,10,place,,,,True,True,True,0,7.499993444071151e-07,,,72,
68032,rule,1,place,,,,False,False,False,1,1.3330000001587905e-06,,,72,
68032,rule,2,place,,,,False,False,False,2,1.1249994713580236e-06,,,72,
68032,rule,3,place,,,,False,False,False,3,1.2500004231696948e-06,,,72,
68032,rule,4,place,,,,False,False,False,4,8.749993867240846e-07,,,72,
68032,rule,5,place,,,,False,False,False,5,1.041999894368928e-06,,,72,
68032,rule,6,place,,,,False,False,False,6,1.0839994502021e-06,,,72,
68032,rule,7,place,,,,False,False,False,7,1.0000003385357559e-06,,,72,
68032,rule,8,place,,,,False,False,False,8,8.750002962187864e-07,,,72,
68032,rule,9,place,,,,False,False,False,9,9.169998520519584e-07,,,72,
68032,rule,10,bank,,,,True,True,False,9,9.159994078800082e-07,,,0,
68032,width_rule,1,place,,,,False,False,False,1,2.042000232904684e-06,,,72,
68032,width_rule,2,place,,,,False,False,False,2,2.2920003175386228e-06,,,72,
68032,width_rule,3,place,,,,False,False,False,3,1.708000127109699e-06,,,72,
68032,width_rule,4,place,,,,False,False,False,4,1.8330001694266684e-06,,,72,
68032,width_rule,5,place,,,,False,False,False,5,1.499999598308932e-06,,,72,
68032,width_rule,6,place,,,,False,False,False,6,1.6670001059537753e-06,,,72,
68032,width_rule,7,place,,,,False,False,False,7,1.6670001059537753e-06,,,72,
68032,width_rule,8,place,,,,False,False,False,8,1.749999682942871e-06,,,72,
68032,width_rule,9,bank,,,,False,False,False,8,1.4579991329810582e-06,,,0,
68032,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.1495851670006232,,,72,
68032,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14864462499917863,,,72,
68032,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.11593337500016787,,,72,
68032,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.13998508299937384,,,72,
68032,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.13999899999998888,,,72,
68032,extratrees,6,place,0.06060014237979809,0.0,0.5,False,False,False,6,0.12527266699999018,,,72,
68032,extratrees,7,place,0.016443449420006282,0.05226458979775811,0.5,False,False,False,7,0.13706429099966044,,,72,
68032,extratrees,8,place,0.07013861015986712,0.021685498460680838,0.5,False,False,False,8,0.1192580420001832,,,72,
68032,extratrees,9,place,0.42014568797103324,0.08175655913914297,0.5,False,False,False,9,0.14104170799964777,,,72,
68032,extratrees,10,bank,0.9054503199526504,0.5307386986422139,0.5,True,True,False,9,0.1315102089993161,,,0,
68032,acwm,1,place,0.04990710326257664,,0.5,False,False,False,1,2.8710570009998264,1.7301286749998326,557424a8-fd02-4ad0-b19c-2adeb3f12d30,72,
68032,acwm,2,place,0.09198337868124828,,0.5,False,False,False,2,2.8702154600005088,1.7014578660000552,31150a14-a5cc-423c-9179-0aa95e42ca4f,72,
68032,acwm,3,place,0.0720831750180671,,0.5,False,False,False,3,2.8329844180007058,1.7161596349997126,e38dbc7c-47f1-4493-99d5-7a9f6ed7cac4,72,
68032,acwm,4,place,0.11106997782645697,,0.5,False,False,False,4,2.8885850839997147,1.639012597999681,8fec754d-28d9-4eab-ab5b-f839e27e55f4,72,
68032,acwm,5,place,0.10258186645421245,,0.5,False,False,False,5,2.894061834999775,1.7068369540002095,632dd14f-04bc-4bce-a12b-e94b340518fd,72,
68032,acwm,6,place,0.10232862178034453,,0.5,False,False,False,6,2.956411585000751,1.6925353480000922,74beecaa-7e69-419c-98e3-f3f7c4f74efa,72,
68032,acwm,7,place,0.10961680639091653,,0.5,False,False,False,7,2.7831632930001433,1.5977996470001017,5b10b552-5732-4fae-8712-77e052e4a02a,72,
68032,acwm,8,place,0.07776717538572193,,0.5,False,False,False,8,2.6622407090007982,1.4701890639998965,01239142-d400-44f7-a6b1-4d002cd7ca2f,72,
68032,acwm,9,place,0.03412128667084993,,0.5,False,False,False,9,2.7929545839997445,1.5993056430006618,79ed0e72-1fd8-4e10-9953-c301108db876,72,
68032,acwm,10,place,0.4744110952413056,,0.5,True,True,True,0,2.952656458999627,1.7112264289999075,53614bde-a3ea-46d3-8278-880234f04dcb,72,
68033,vla,1,place,,,,False,False,False,1,9.99999429041054e-07,,,72,
68033,vla,2,place,,,,False,False,False,2,9.170007615466602e-07,,,72,
68033,vla,3,place,,,,False,False,False,3,6.669997674180195e-07,,,72,
68033,vla,4,place,,,,False,False,False,4,7.910002750577405e-07,,,72,
68033,vla,5,place,,,,False,False,False,5,7.090002327458933e-07,,,72,
68033,vla,6,place,,,,False,False,False,6,6.66000232740771e-07,,,72,
68033,vla,7,place,,,,False,True,False,7,7.500002539018169e-07,,,72,
68033,vla,8,place,,,,True,True,True,0,7.500002539018169e-07,,,60,
68033,rule,1,place,,,,False,False,False,1,1.207999957841821e-06,,,72,
68033,rule,2,place,,,,False,False,False,2,1.207999957841821e-06,,,72,
68033,rule,3,place,,,,False,False,False,3,1.4590004866477102e-06,,,72,
68033,rule,4,place,,,,False,False,False,4,8.749993867240846e-07,,,72,
68033,rule,5,place,,,,False,False,False,5,9.1600031737471e-07,,,72,
68033,rule,6,bank,,,,False,False,False,5,9.1600031737471e-07,,,0,
68033,width_rule,1,place,,,,False,False,False,1,1.8330001694266684e-06,,,72,
68033,width_rule,2,place,,,,False,False,False,2,1.791999238776043e-06,,,72,
68033,width_rule,3,place,,,,False,False,False,3,1.5000005078036338e-06,,,72,
68033,width_rule,4,place,,,,False,False,False,4,1.3750004654866643e-06,,,72,
68033,width_rule,5,place,,,,False,False,False,5,1.45800004247576e-06,,,72,
68033,width_rule,6,place,,,,False,False,False,6,1.7090005712816492e-06,,,72,
68033,width_rule,7,bank,,,,False,True,False,6,1.583999619469978e-06,,,0,
68033,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.12843145799979538,,,72,
68033,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.1588323339992712,,,72,
68033,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12001570800021,,,72,
68033,extratrees,4,place,0.005214700777744702,0.005214700777744702,0.5,False,False,False,4,0.1280676249998578,,,72,
68033,extratrees,5,place,0.007314971780454729,0.007314971780454729,0.5,False,False,False,5,0.13971666699944763,,,72,
68033,extratrees,6,place,0.11103314444527601,0.019051281762492645,0.5,False,False,False,6,0.1385744170001999,,,72,
68033,extratrees,7,bank,0.9850517814317681,0.09963509320722558,0.5,False,True,False,6,0.13301866700021492,,,0,
68033,acwm,1,place,0.04982870909808496,,0.5,False,False,False,1,2.803707585000666,1.7040542129998357,8c7868a1-9fe9-4adc-99aa-e73d5e16299a,72,
68033,acwm,2,place,0.06861248292104447,,0.5,False,False,False,2,2.9005568339998717,1.7136313430000882,ea343d04-30a8-44a0-aada-c8cf187a70f9,72,
68033,acwm,3,place,0.10380277423159327,,0.5,False,False,False,3,2.9216613770004187,1.6856212980001146,f8948a03-ec7e-41dc-8b1b-8ba856971fcf,72,
68033,acwm,4,place,0.06224439811256932,,0.5,False,False,False,4,2.9205855840000368,1.6826100439993752,0d7c8a2d-caa1-4749-92c2-02fbbb57a2d9,72,
68033,acwm,5,place,0.1056162911610438,,0.5,False,False,False,5,2.822767542999827,1.6634622069996112,3d5a9330-e8e0-45f7-9f6f-8b0919272654,72,
68033,acwm,6,place,0.07473763381875313,,0.5,False,False,False,6,2.6796741259995542,1.5874534639997364,063d5d15-86bb-4a51-a4d0-0af5919952db,72,
68033,acwm,7,bank,0.9463670040869594,,0.5,False,True,False,6,2.810079124999902,1.6105402200000754,be0ced05-de1a-469b-a814-6446177cd537,0,
68034,vla,1,place,,,,False,False,False,1,9.57999873207882e-07,,,72,
68034,vla,2,place,,,,False,False,False,2,1.1250003808527254e-06,,,72,
68034,vla,3,place,,,,False,False,False,3,7.91999809734989e-07,,,72,
68034,vla,4,place,,,,False,False,False,4,6.249993020901456e-07,,,72,
68034,vla,5,place,,,,False,False,False,5,7.090002327458933e-07,,,72,
68034,vla,6,place,,,,False,False,False,6,7.080006980686449e-07,,,72,
68034,vla,7,place,,,,False,False,False,7,6.669997674180195e-07,,,72,
68034,vla,8,place,,,,False,False,False,8,7.500002539018169e-07,,,72,
68034,vla,9,place,,,,False,True,False,9,6.250002115848474e-07,,,72,
68034,vla,10,place,,,,True,True,True,0,7.910002750577405e-07,,,60,
68034,rule,1,place,,,,False,False,False,1,1.45800004247576e-06,,,72,
68034,rule,2,place,,,,False,False,False,2,1.1249994713580236e-06,,,72,
68034,rule,3,place,,,,False,False,False,3,8.750002962187864e-07,,,72,
68034,rule,4,place,,,,False,False,False,4,1.0410003596916795e-06,,,72,
68034,rule,5,place,,,,False,False,False,5,8.750002962187864e-07,,,72,
68034,rule,6,place,,,,False,False,False,6,8.749993867240846e-07,,,72,
68034,rule,7,place,,,,False,False,False,7,1.0000003385357559e-06,,,72,
68034,rule,8,place,,,,False,False,False,8,1.2919999790028669e-06,,,72,
68034,rule,9,bank,,,,False,True,False,8,7.910002750577405e-07,,,0,
68034,width_rule,1,place,,,,False,False,False,1,1.749999682942871e-06,,,72,
68034,width_rule,2,place,,,,False,False,False,2,1.6670001059537753e-06,,,72,
68034,width_rule,3,place,,,,False,False,False,3,1.8330001694266684e-06,,,72,
68034,width_rule,4,place,,,,False,False,False,4,1.4589995771530084e-06,,,72,
68034,width_rule,5,place,,,,False,False,False,5,1.7920001482707448e-06,,,72,
68034,width_rule,6,place,,,,False,False,False,6,1.5420000636368059e-06,,,72,
68034,width_rule,7,place,,,,False,False,False,7,1.5420000636368059e-06,,,72,
68034,width_rule,8,place,,,,False,False,False,8,1.958000211743638e-06,,,72,
68034,width_rule,9,bank,,,,False,True,False,8,1.9170001905877143e-06,,,0,
68034,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.13614475000031234,,,72,
68034,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.13757791699936206,,,72,
68034,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.1253792079996856,,,72,
68034,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.14923729199927038,,,72,
68034,extratrees,5,place,0.005891116568805263,0.0040803689052538615,0.5,False,False,False,5,0.11684366700046667,,,72,
68034,extratrees,6,place,0.04274898734832729,0.0018107476635514017,0.5,False,False,False,6,0.11479241699998965,,,72,
